seed,eta,criterion,mean_abs_departure,median_abs_departure,max_abs_departure
21005,0.9,C5,0.03215152015420911,0.023749320735933242,0.09849840927703982
21005,0.9,C6,0.04150945346567943,0.0358274429432732,0.11521150103316603
21005,0.9,C7,0.046643074231136124,0.0423824346149382,0.12472508872188157
21005,1.0,C1,0.06630466448741558,0.05338783935765645,0.21196643643404706
21005,1.0,C2,0.052042382141788156,0.05000463496990957,0.10389195533059764
21005,1.0,C3,0.052044958430793306,0.04854920947061489,0.1451578894781118
21005,1.0,C4,0.06905932553516526,0.059916734518882436,0.1862326752613926
21005,1.0,C5,0.03572391128245456,0.026388134151036934,0.10944267697448865
21005,1.0,C6,0.046121614961866036,0.03980826993697022,0.12801277892574003
21005,1.0,C7,0.05182563803459569,0.047091594016597994,0.13858343191320174
