seed,rotation,factor,criterion,active_alternatives,re,sre,base_iqr
25005,4,h_D,C1,6,0.055706485413854236,0.4941181967723393,0.11273919029342365
25005,4,h_D,C2,6,0.04047696186327223,0.27638680866522125,0.14645041150290328
25005,4,h_D,C3,5,0.039034716673429365,0.39467040444443247,0.09890459541293165
25005,4,h_D,C4,6,0.03363141938133621,0.37810201325145404,0.08894800398376025
25005,4,h_D,C6,6,0.019385938686689676,0.40978699085327125,0.04730735508688034
25005,4,h_D,C7,6,0.02220844331158011,0.2571322529256745,0.08636973020161128
25005,4,h_E,C6,6,0.013462209879535558,0.28456906657595915,0.04730735508688034
25005,4,h_I,C2,6,0.026815775447672996,0.18310481460790082,0.14645041150290328
25005,4,h_I,C4,6,0.03406650227395999,0.3829934427735637,0.08894800398376025
25005,4,h_I,C5,5,0.07422746061488397,0.5945069730400917,0.1248554919965317
25005,4,h_T,C3,5,0.026079746860447957,0.263685896002102,0.09890459541293165
25005,4,h_T,C7,6,0.034138501656292175,0.3952600242724857,0.08636973020161128
25005,5,h_D,C1,6,0.05584269834649999,0.5086656241849582,0.10978272501796997
25005,5,h_D,C2,6,0.04062703128722246,0.2878632057897223,0.14113311625040315
25005,5,h_D,C3,5,0.039386846793557626,0.42776653132457576,0.09207556905204525
25005,5,h_D,C4,6,0.033866358073340916,0.34543530848471765,0.09803965385459071
25005,5,h_D,C6,6,0.019347178915996535,0.4464587529815324,0.04333475105224416
25005,5,h_D,C7,6,0.022309032916630632,0.26677704796785295,0.0836242588569768
25005,5,h_E,C6,6,0.013391667087814224,0.3090283608958609,0.04333475105224416
25005,5,h_I,C2,6,0.02667817207335975,0.18902843487022142,0.14113311625040315
25005,5,h_I,C4,6,0.0340485132511613,0.3472932829945899,0.09803965385459071
25005,5,h_I,C5,5,0.07429297492104597,0.5909188371690395,0.12572449928382068
25005,5,h_T,C3,5,0.026195412228563503,0.28449905330991954,0.09207556905204525
25005,5,h_T,C7,6,0.03403745861930161,0.40702852359037467,0.0836242588569768
