seed,tau,criterion,active_alternatives,NS,LRV50,LRV_max,NSV_vector,pass_num_NS,pass_num_LRV,pass_num_NSV
27004,0.2,C4,6,0.00034293250523043106,0.03861407863112191,0.1004110138314392,0.02406056129324912,True,True,True
27004,0.2,C5,5,0.0014526613083643003,0.10430325968516774,0.21221340150854487,0.05707868355226702,True,True,True
27004,0.2,C6,6,0.003963918400346711,0.043802561709284045,0.36334069900177307,0.07892467690383027,True,True,True
27004,0.2,C7,6,0.0008914321587093488,0.04387102521946227,0.11854517135655103,0.03765591803207702,True,True,True
27004,0.3,C1,6,0.0038629809908133916,0.11707798257143039,0.4406261917818414,0.08056238149642098,True,True,True
27004,0.3,C2,6,0.0012140319360980367,0.06849986367059002,0.13855201556991625,0.04473359255817465,True,True,True
27004,0.3,C3,5,0.0031639137817898177,0.09899631950550322,0.36702615556699314,0.06636982192672562,True,True,True
27004,0.3,C4,6,0.0003761422824267724,0.0395848631132097,0.10431664514926298,0.02521913627567603,True,True,True
27004,0.3,C5,5,0.001602230273254568,0.10491509203846448,0.22029422119184142,0.06029741471073157,True,True,True
27004,0.3,C6,6,0.004235115253332866,0.04577689278919772,0.3724433728947952,0.07984489588982474,True,True,True
27004,0.3,C7,6,0.0009619937472608031,0.047168870103177746,0.12266531308589014,0.038601867779325616,True,True,True
27004,0.4,C1,6,0.00416152704368411,0.12432260190002392,0.4526657528826569,0.08269581794265371,True,True,True
27004,0.4,C2,6,0.0013306382193384314,0.07025579784778059,0.14469997470367157,0.04690085995376566,True,True,True
27004,0.4,C3,5,0.0033891079572291316,0.10402396277394438,0.3770659074465172,0.06778464115134872,True,True,True
27004,0.4,C4,6,0.00041097132479317455,0.042293662645531006,0.10818608493484402,0.026382900455341713,True,True,True
27004,0.4,C5,5,0.001759136293232988,0.10560231118116473,0.2282371682189637,0.06348463932786973,True,True,True
27004,0.4,C6,6,0.004516950470546344,0.047739455160012795,0.3818678468299833,0.0808039998984805,True,True,True
27004,0.4,C7,6,0.0010359814382879806,0.05043216992822209,0.1267540162613894,0.03957873093240221,True,True,True
27004,0.5,C1,6,0.004468241272099105,0.1313977679339183,0.4647691009115971,0.08479502177598897,True,True,True
27004,0.5,C2,6,0.001452401250105484,0.07201560927879123,0.1507431082171838,0.0490507808346847,True,True,True
27004,0.5,C3,5,0.003621478453507132,0.10898279849930101,0.38737742235740397,0.06921566530822805,True,True,True
27004,0.5,C4,6,0.00044741311063245526,0.04496918144848848,0.11202043100886037,0.02755006530180763,True,True,True
27004,0.5,C5,5,0.0019232607502998045,0.10736042011629143,0.2360493338592581,0.06663470769909331,True,True,True
27004,0.5,C6,6,0.004809349888458936,0.049690406618156525,0.391646413700941,0.0817998347573853,True,True,True
27004,0.5,C7,6,0.0011134221454451865,0.05365973311032757,0.1308125029108585,0.040584062983779486,True,True,True
27004,0.6,C1,6,0.0047826789567911865,0.1383076885374813,0.47696148127806437,0.08685727255447463,True,True,True
27004,0.6,C2,6,0.0015792422435695341,0.07377913180681941,0.1566852338692964,0.05118125382762667,True,True,True
27004,0.6,C3,5,0.003860812852392481,0.11387392947233282,0.3979901496436349,0.07065912689700318,True,True,True
27004,0.6,C4,6,0.0004854610321395336,0.04761100489231536,0.11582074687416365,0.02871914504364295,True,True,True
27004,0.6,C5,5,0.0020944848574707686,0.1106358640401599,0.24373740800221325,0.06974349147496106,True,True,True
27004,0.6,C6,6,0.00511222998459282,0.0516299032716778,0.40181525511134436,0.08283030491163108,True,True,True
27004,0.6,C7,6,0.0011943425002812758,0.056850901478075956,0.13484197175265042,0.041615588643034884,True,True,True
27004,0.7,C1,6,0.005104402030005728,0.1450570947848086,0.48926930551768416,0.08888067187454772,True,True,True
27004,0.7,C2,6,0.0017110820109951241,0.07554622939229456,0.16253001824825725,0.053290652962410624,True,True,True
27004,0.7,C3,5,0.004106897531209297,0.11869867727724187,0.40893678448966214,0.07211170117515367,True,True,True
27004,0.7,C4,6,0.0005251083959555425,0.0486461346778887,0.1195880634759644,0.02988889899939027,True,True,True
27004,0.7,C5,5,0.0022726896916679395,0.11388762753844285,0.2513077131585283,0.07280800911929783,True,True,True
27004,0.7,C6,6,0.00542549786124169,0.053558099332152824,0.4124150858019571,0.0838933784609877,True,True,True
27004,0.7,C7,6,0.0012787688412401188,0.06000538554547916,0.13884359864546844,0.042671196634999804,True,True,True
27004,0.8,C1,6,0.005432979307842811,0.1516509811670256,0.5017204321107105,0.09086397408445904,True,True,True
27004,0.8,C2,6,0.0018478409842302979,0.0773167928262065,0.16828097622265237,0.055377726202847186,True,True,True
27004,0.8,C3,5,0.004359517848158245,0.12345849775188786,0.42025379610740865,0.07357046007999943,True,True,True
27004,0.8,C4,6,0.0005663484237338201,0.04908989063937986,0.12332338086690081,0.03105828605132406,True,True,True
27004,0.8,C5,5,0.0024577562263395913,0.1171177750686909,0.2587662353021651,0.07582615176720385,True,True,True
27004,0.8,C6,6,0.005749051244068548,0.05547514697009459,0.42349193691456755,0.08498709095438935,True,True,True
27004,0.8,C7,6,0.0013667272025794652,0.063123154258273,0.1428185372487084,0.04374893264391315,True,True,True
27004,0.9,C1,6,0.00576798670866463,0.15809443822832236,0.5143444821081035,0.09280645092755087,True,True,True
27004,0.9,C2,6,0.001989439240194124,0.07909073687355894,0.1739414732756129,0.05744151805355659,True,True,True
27004,0.9,C3,5,0.004618458326868358,0.1281549244024307,0.43198206499635555,0.07503282977112928,True,True,True
27004,0.9,C4,6,0.0006091742527134514,0.04956468558085773,0.12702766978205643,0.03222642853238439,True,True,True
27004,0.9,C5,5,0.0026495653637956806,0.12032839223002847,0.2661186518762844,0.07879648024757728,True,True,True
27004,0.9,C6,6,0.006082778495842489,0.057381196217183794,0.43509811516489416,0.08610954807045171,True,True,True
27004,0.9,C7,6,0.001458243303215978,0.06482800222384677,0.14676791983206278,0.04484699104900171,True,True,True
27004,1.0,C1,6,0.006109007457579918,0.1643925444155708,0.5271731987783278,0.09470778322894105,True,True,True
27004,1.0,C2,6,0.0021357965253491207,0.08086799778509385,0.17951472965046059,0.05948130996070273,True,True,True
27004,1.0,C3,5,0.004883502839922005,0.13278953004257066,0.4441676571462624,0.0764965519037417,True,True,True
27004,1.0,C4,6,0.0006535789363042444,0.05007044244097507,0.1307018731290994,0.03339258342973841,True,True,True
27004,1.0,C5,5,0.002847997967247884,0.12352154180487827,0.273370357259523,0.08171807310137824,True,True,True
27004,1.0,C6,6,0.0064265586455254375,0.05927639490331844,0.4472933871397917,0.08725892731429266,True,True,True
27004,1.0,C7,6,0.0015533425354933295,0.06555178907581309,0.15069285818939263,0.04596370596045055,True,True,True
27005,0.0,C1,6,0.0021768215350408404,0.13305058772799214,0.3141728209694008,0.06950387165998453,True,True,True
27005,0.0,C2,6,0.0006884830543092413,0.05895574068828408,0.13666622267592665,0.0336172045793796,True,True,True
27005,0.0,C3,5,0.0009409923758655347,0.07302690618804614,0.1625270951923408,0.040604574293494615,True,True,True
27005,0.0,C4,6,0.0019333260729018642,0.06593394476889752,0.14096807905176878,0.056594661094232654,True,True,True
27005,0.0,C5,5,0.0019174382210984664,0.10734213659275499,0.45327417678765286,0.06685562194823215,True,True,True
27005,0.0,C6,6,0.0023076825669978707,0.0822844005924056,0.21457326807919191,0.06301245828787916,True,True,True
27005,0.0,C7,6,0.0011189585933993884,0.04247178218898637,0.10395382675118181,0.04304594384457576,True,True,True
27005,0.1,C1,6,0.002384617174035375,0.13377929517601272,0.3251271586223359,0.07189827615563088,True,True,True
27005,0.1,C2,6,0.0007597367946713396,0.06326283399779097,0.141744342360067,0.03526156533464411,True,True,True
27005,0.1,C3,5,0.0010442651549948945,0.07840513160632522,0.16949672893747725,0.04281891868350961,True,True,True
27005,0.1,C4,6,0.0021471997321957925,0.06925777306398648,0.1477231387111926,0.059576041136733926,True,True,True
27005,0.1,C5,5,0.0020830590289064865,0.1152762957305655,0.4647037493157178,0.0682578569164512,True,True,True
27005,0.1,C6,6,0.002550153587174142,0.0863810658835485,0.22342025667308596,0.06596995285966384,True,True,True
27005,0.1,C7,6,0.0012404756494063252,0.04262163797416359,0.10925607983548366,0.045317585410387544,True,True,True
27005,0.2,C1,6,0.0026028197861928115,0.1348267716016213,0.3359232845401611,0.074335877017131,True,True,True
27005,0.2,C2,6,0.0008344027437438006,0.06366452110876787,0.14677238580930282,0.036900548610920104,True,True,True
27005,0.2,C3,5,0.0011536080476706179,0.08370573818575953,0.17634971355201684,0.04506223391950756,True,True,True
27005,0.2,C4,6,0.002371973715989739,0.07254949835569531,0.15435427143911312,0.06251639856316987,True,True,True
27005,0.2,C5,5,0.00225738945975984,0.12305743651373555,0.47623876119893044,0.06974404609440055,True,True,True
27005,0.2,C6,6,0.0028052922745180897,0.08717647081089198,0.2321070316026525,0.06892832980504188,True,True,True
27005,0.2,C7,6,0.0013680567488213446,0.04279945347079912,0.11447940858117318,0.04756806918043931,True,True,True
27005,0.3,C1,6,0.002831338595490007,0.14363486308330878,0.3465770841930632,0.07680564231808187,True,True,True
27005,0.3,C2,6,0.0009124188755365026,0.06411087546226374,0.15175264985081086,0.038530959770280974,True,True,True
27005,0.3,C3,5,0.0012690018580006068,0.08759246044600372,0.18309190604308404,0.047326237889813466,True,True,True
27005,0.3,C4,6,0.0026074961077425796,0.07478006142722142,0.16086686767729586,0.06541330131875402,True,True,True
27005,0.3,C5,5,0.0024404308435755917,0.13068651619365157,0.48790735492514054,0.07130624384929986,True,True,True
27005,0.3,C6,6,0.0030729481745670473,0.09136128281697693,0.2406443371069599,0.07187881466257738,True,True,True
27005,0.3,C7,6,0.0015016123346689447,0.04363513734167515,0.11962637147677721,0.0497948608228383,True,True,True
27005,0.4,C1,6,0.003070079918987112,0.14516463005885757,0.35710368831383954,0.07929815643419436,True,True,True
27005,0.4,C2,6,0.0009937232512124972,0.06460292741560016,0.15668736891299384,0.04015028487061032,True,True,True
27005,0.4,C3,5,0.0013904262507807852,0.08998128500734831,0.18972884821644123,0.04960416901099125,True,True,True
27005,0.4,C4,6,0.0028536106569793107,0.07563997311357605,0.16726604353741956,0.06826502872042316,True,True,True
27005,0.4,C5,5,0.0026321820433304888,0.1381659728518494,0.49973956009477394,0.07293695529532333,True,True,True
27005,0.4,C6,6,0.003352965198972324,0.09685043221017399,0.24904226848779928,0.07481438088560201,True,True,True
27005,0.4,C7,6,0.0016410519095769738,0.04645746343228254,0.12469944653647153,0.05199605687576596,True,True,True
27005,0.5,C1,6,0.0033189472055884517,0.15187030246598968,0.3675175867732223,0.08180540114310877,True,True,True
27005,0.5,C2,6,0.00107825403353079,0.06514166419010917,0.16157871834145557,0.04175654567381179,True,True,True
27005,0.5,C3,5,0.0015178597524805326,0.09237707147309876,0.19626579296827823,0.051890481646333475,True,True,True
27005,0.5,C4,6,0.0031101568627898146,0.07653548163145635,0.1735566547859074,0.07107040442429483,True,True,True
27005,0.5,C5,5,0.0028326394382434117,0.14549911975354643,0.5117676723908706,0.0746291638493522,True,True,True
27005,0.5,C6,6,0.003645181713758161,0.10153794122403796,0.25731034142181025,0.07772940259627611,True,True,True
27005,0.5,C7,6,0.001786284070240729,0.04922341018586778,0.12970102729122324,0.05417023934075037,True,True,True
27005,0.6,C1,6,0.0035778410765008317,0.15990200524394446,0.37783273190216443,0.08432055997765912,True,True,True
27005,0.6,C2,6,0.0011659495011219212,0.06669220463986313,0.16642881785997501,0.04334818823300788,True,True,True
27005,0.6,C3,5,0.0016512797526325729,0.09478083319253888,0.20270772824579097,0.05418060566354261,True,True,True
27005,0.6,C4,6,0.003376970061027218,0.07746652035381808,0.17974331165139457,0.07382867267999582,True,True,True
27005,0.6,C5,5,0.003041796908188177,0.15268977123132652,0.5240266940154442,0.07637634183582959,True,True,True
27005,0.6,C6,6,0.00394943063280051,0.10271812651722075,0.26545755380892194,0.08061938084529949,True,True,True
27005,0.6,C7,6,0.0019372165422117948,0.05193359848360452,0.13463342151838242,0.056316367334930166,True,True,True
27005,0.7,C1,6,0.003846659367364391,0.16775608967065225,0.3880626332247994,0.08683784644722951,True,True,True
27005,0.7,C2,6,0.0012567480625860217,0.07002081699859604,0.17123973509159507,0.044923996752873105,True,True,True
27005,0.7,C3,5,0.0017906625056293146,0.09719355326304965,0.2090593988965469,0.05647075701476788,True,True,True
27005,0.7,C4,6,0.003653881515142121,0.07843301301093354,0.18583039373264496,0.0765394054447759,True,True,True
27005,0.7,C5,5,0.0032596458193585587,0.15974200667659938,0.536554851147506,0.07817244793299234,True,True,True
27005,0.7,C6,6,0.004265539516459915,0.10398568126575015,0.2734924411756334,0.08348072741370773,True,True,True
27005,0.7,C7,6,0.0020937562149904165,0.05458892821585,0.13949885175222385,0.05843369543880081,True,True,True
27005,0.8,C1,6,0.004125297172027365,0.1754382697768436,0.39822044529751377,0.08935235503711951,True,True,True
27005,0.8,C2,6,0.0013505882704156758,0.07331682234312595,0.17601348908294398,0.046483026549339355,True,True,True
27005,0.8,C3,5,0.0019359831329262,0.09961617880320554,0.21532532661551398,0.058757788398356325,True,True,True
27005,0.8,C4,6,0.003940718510583419,0.0794348758728771,0.191822064578167,0.07920243180126117,True,True,True
27005,0.8,C5,5,0.0034861750112082923,0.16666001945201284,0.5493942082823362,0.08001191483151693,True,True,True
27005,0.8,C6,6,0.004593330675278562,0.10534292899528473,0.2814231265147628,0.08631059348594528,True,True,True
27005,0.8,C7,6,0.0022558091773968725,0.05719047718976241,0.14429945694315832,0.06052171149385098,True,True,True
27005,0.9,C1,6,0.004413646887935663,0.18295433718368864,0.40831905014034614,0.09185993302650694,True,True,True
27005,0.9,C2,6,0.0014474088347331548,0.07658050785827099,0.18075205379442044,0.0480245515194954,True,True,True
27005,0.9,C3,5,0.002087215625659944,0.10204961754228778,0.2215098281832478,0.06103907121190801,True,True,True
27005,0.9,C4,6,0.004237304452691659,0.08047201988055509,0.19772228569146574,0.0818177837074784,True,True,True
27005,0.9,C5,5,0.0037213707846874833,0.1734480193807796,0.5625914050898144,0.0818896299696338,True,True,True
27005,0.9,C6,6,0.0049326212786627854,0.1067921795772914,0.28925736532400365,0.08910673329388906,True,True,True
27005,0.9,C7,6,0.00242328075320708,0.05973943337455341,0.14903729484310504,0.06258008872976825,True,True,True
27005,1.0,C1,6,0.004711598263107408,0.19031004512688376,0.418371135586573,0.09435707081614648,True,True,True
27005,1.0,C2,6,0.001547148636843576,0.07981222217123511,0.1854573615325586,0.04954802270160527,True,True,True
27005,1.0,C3,5,0.0022443328476711155,0.10449473615814459,0.22761703217187043,0.0633124018803103,True,True,True
27005,1.0,C4,6,0.004543458968001013,0.08154435271259185,0.2035348298303459,0.08438565385648324,True,True,True
27005,1.0,C5,5,0.003965216891794188,0.18011016977399205,0.5761985492708602,0.08380091168855312,True,True,True
27005,1.0,C6,6,0.005283223468446896,0.10833573364502343,0.2970025865031407,0.09186739506034587,True,True,True
27005,1.0,C7,6,0.0025960755370223465,0.06223704881717362,0.15371434483217503,0.0646086485632975,True,True,True
