seed,tau,criterion,mean_abs_departure,median_abs_departure,max_abs_departure
27005,0.9,C3,0.04415973913622998,0.03764170551738074,0.1433207192988359
27005,0.9,C4,0.04592717362766052,0.033191601742805485,0.14541554622912733
27005,0.9,C5,0.05077424773309617,0.04550654861282544,0.18352420345857615
27005,0.9,C6,0.04170424634793071,0.035755656315858905,0.13628491804097542
27005,0.9,C7,0.04353937501135628,0.029451017107506704,0.17842047492369792
27005,1.0,C1,0.040370534584727474,0.027840076976004456,0.12804745809323345
27005,1.0,C2,0.04610114150096668,0.03850663116892766,0.11692247535935157
27005,1.0,C3,0.044174375859076825,0.03789087725302386,0.14332087568185833
27005,1.0,C4,0.045927106186706444,0.03292537428804003,0.14541573795519802
27005,1.0,C5,0.05062454270045082,0.04541230920988565,0.18352420345857615
27005,1.0,C6,0.04168285144146538,0.03567059566341276,0.13625496973464296
27005,1.0,C7,0.04360432964278785,0.029239207479540175,0.17842061516464883
