seed,eta,criterion,min_active_g,max_active_g,min_headroom,max_headroom,max_class_ceiling_excess,min_derivative,structural_zero_max_abs,lower_bound_ok,class_ceiling_ok,headroom_nonnegative_ok,monotonicity_ok,structural_zero_ok,profile_min,profile_max,profile_mean
21002,0.6,C1,0.0001018215618670355,0.37962989049345885,0.05078195425936827,0.18065133409560608,-0.020370109506541167,0.09229950195810897,0.0,True,True,True,True,True,-1.0,1.0,5.551115123125783e-17
21002,0.6,C2,0.0005532079897947981,0.3550014680063712,0.020145015832068403,0.19103168422168842,-0.00974994778029925,0.1254370638504117,0.0,True,True,True,True,True,-1.0,1.0,7.401486830834377e-17
21002,0.6,C3,0.0018627891793424937,0.37366238748324265,0.06350353172725198,0.1785528303958884,-0.02633761251675737,0.10920562820164119,0.0,True,True,True,True,True,-1.0,1.0,0.0
21002,0.6,C4,0.0004480334103530513,0.3828514168548176,0.03318290130403867,0.16221703178183008,-0.017148583145182417,0.10352895032410901,0.0,True,True,True,True,True,-1.0,1.0,5.551115123125783e-17
21002,0.6,C5,5.283555805615912e-05,0.3876159478850679,0.030781898593812307,0.09662555500860692,-0.012384052114932098,0.09587973282325503,0.0,True,True,True,True,True,-1.0,1.0,0.0
21002,0.6,C6,0.0004004767288136803,0.17818559350019816,0.05333537531783161,0.13781734716692776,-0.021814406499801847,0.0914682239307972,0.0,True,True,True,True,True,-1.0,1.0,5.551115123125783e-17
21002,0.6,C7,0.0018869920397953347,0.3917716061762467,0.01804718701954733,0.15227110871221372,-0.008228393823753344,0.09429773151803027,0.0,True,True,True,True,True,-1.0,1.0,5.551115123125783e-17
21002,0.7,C1,9.313111282879016e-05,0.38471813247355496,0.05078195425936827,0.18065133409560608,-0.015281867526445059,0.08444503966012144,0.0,True,True,True,True,True,-1.0,1.0,5.551115123125783e-17
21002,0.7,C2,0.000515322287358835,0.3656868908429968,0.020145015832068403,0.19103168422168842,-0.007819524569502523,0.11907304055155311,0.0,True,True,True,True,True,-1.0,1.0,7.401486830834377e-17
21002,0.7,C3,0.002008693283210425,0.3800483339774055,0.06350353172725198,0.1785528303958884,-0.019951666022594516,0.1182229825413783,0.0,True,True,True,True,True,-1.0,1.0,0.0
21002,0.7,C4,0.00048602192713248374,0.38598137740797195,0.03318290130403867,0.16221703178183008,-0.014018622592028074,0.10641253054905278,0.0,True,True,True,True,True,-1.0,1.0,5.551115123125783e-17
21002,0.7,C5,5.052363980687755e-05,0.3906980963466328,0.030781898593812307,0.09662555500860692,-0.00930190365336725,0.09169275857895824,0.0,True,True,True,True,True,-1.0,1.0,0.0
21002,0.7,C6,0.00041337973384776696,0.18358081999247322,0.05333537531783161,0.13781734716692776,-0.01641918000752679,0.08230537702148766,0.0,True,True,True,True,True,-1.0,1.0,5.551115123125783e-17
21002,0.7,C7,0.0017036478723360137,0.3936592818910703,0.01804718701954733,0.15227110871221372,-0.0063407181089297215,0.08560840599150929,0.0,True,True,True,True,True,-1.0,1.0,5.551115123125783e-17
21002,0.8,C1,8.444066379054484e-05,0.3898063744536511,0.05078195425936827,0.18065133409560608,-0.010193625546348895,0.07659057736213387,0.0,True,True,True,True,True,-1.0,1.0,5.551115123125783e-17
21002,0.8,C2,0.00047743658492287167,0.3763723136796223,0.020145015832068403,0.19103168422168842,-0.0058891013587057395,0.1103899057492133,0.0,True,True,True,True,True,-1.0,1.0,7.401486830834377e-17
21002,0.8,C3,0.0021545973870783566,0.38643428047156836,0.06350353172725198,0.1785528303958884,-0.013565719528431663,0.12724033688111536,0.0,True,True,True,True,True,-1.0,1.0,0.0
