seed,rotation,factor,criterion,active_alternatives,re,sre,base_iqr
29005,4,h_D,C1,6,0.06048658782944006,0.5318912135161967,0.11371984776557373
29005,4,h_D,C2,6,0.04160877231309447,0.26882966170371997,0.15477746037817475
29005,4,h_D,C3,5,0.03084540759566861,0.31652367195513376,0.09745055529282601
29005,4,h_D,C4,6,0.03846172800310341,0.3501817964985023,0.10983360182435332
29005,4,h_D,C6,6,0.0330634122107603,0.5073117076868139,0.06517376143557188
29005,4,h_D,C7,6,0.023823289998134916,0.2589134397312207,0.09201256614027867
29005,4,h_E,C6,6,0.022422464368181086,0.34404128093792735,0.06517376143557188
29005,4,h_I,C2,6,0.026548822388789816,0.17152899604212624,0.15477746037817475
29005,4,h_I,C4,6,0.036894565712370875,0.3359132824491817,0.10983360182435332
29005,4,h_I,C5,5,0.0619606728134313,0.44510754730656676,0.13920382430700715
29005,4,h_T,C3,5,0.02045648674938092,0.2099165744895139,0.09745055529282601
29005,4,h_T,C7,6,0.036303516181257996,0.3945495458252578,0.09201256614027867
29005,5,h_D,C1,6,0.06079168522050199,0.5674217780443814,0.10713667957802579
29005,5,h_D,C2,6,0.041302924886531214,0.27529856296027344,0.1500295695049308
29005,5,h_D,C3,5,0.030933897492254767,0.3573921494614272,0.08655449633830309
29005,5,h_D,C4,6,0.03820739906244751,0.3281271316710763,0.1164408406812867
29005,5,h_D,C6,6,0.03307955846174469,0.5190894208886684,0.06372612719518383
29005,5,h_D,C7,6,0.0237679206634423,0.2735525749785937,0.08688611563984969
29005,5,h_E,C6,6,0.022575963642055576,0.35426542668369637,0.06372612719518383
29005,5,h_I,C2,6,0.026656579415828587,0.17767550425967749,0.1500295695049308
29005,5,h_I,C4,6,0.03702379393396834,0.3179622692263892,0.1164408406812867
29005,5,h_I,C5,5,0.061832072659502184,0.4441320350393251,0.13922002418398666
29005,5,h_T,C3,5,0.0205397351344015,0.2373040801240815,0.08655449633830309
29005,5,h_T,C7,6,0.035866312284028506,0.4127968205217576,0.08688611563984969
