seed,kappa,criterion,min_active_g,max_active_g,max_active_theta,max_g_minus_max_theta,structural_zero_max_abs,lower_bound_ok,upper_bound_ok,structural_zero_ok,curvature_mean
21003,0.5,C7,0.0010038743885866788,0.39239362211755147,0.3978554839536777,-0.005461861836126236,0.0,True,True,True,5.551115123125783e-17
21003,0.6,C1,0.00014653496790299327,0.3581230219285375,0.35826196806740024,-0.00013894613886272777,0.0,True,True,True,5.551115123125783e-17
21003,0.6,C2,0.0004758981875648117,0.39297960685099315,0.3931708596862976,-0.00019125283530446735,0.0,True,True,True,5.551115123125783e-17
21003,0.6,C3,0.0008732610780924702,0.37871486373023727,0.38431029622442126,-0.005595432494183983,0.0,True,True,True,0.0
21003,0.6,C4,0.0005217728930233214,0.38932962585517933,0.389715891768332,-0.00038626591315266134,0.0,True,True,True,3.700743415417188e-17
21003,0.6,C5,2.035293549590998e-05,0.3205025833315245,0.3207261443759313,-0.0002235610444067948,0.0,True,True,True,0.0
21003,0.6,C6,0.0004601064542124406,0.18849597938294033,0.18979706222413467,-0.0013010828411943454,0.0,True,True,True,5.551115123125783e-17
21003,0.6,C7,0.0010093424416190914,0.3927271212771845,0.3978554839536777,-0.005128362676493192,0.0,True,True,True,5.551115123125783e-17
21003,0.7,C1,0.00011052111607482131,0.35811689323738294,0.35826196806740024,-0.00014507483001729993,0.0,True,True,True,5.551115123125783e-17
21003,0.7,C2,0.00042589997966208614,0.39298395077641446,0.3931708596862976,-0.00018690890988315445,0.0,True,True,True,5.551115123125783e-17
21003,0.7,C3,0.0006624607162393821,0.37871486373023727,0.38431029622442126,-0.005595432494183983,0.0,True,True,True,0.0
21003,0.7,C4,0.0005446969330858861,0.3893054935867901,0.389715891768332,-0.00041039818154187113,0.0,True,True,True,3.700743415417188e-17
21003,0.7,C5,1.526887659749432e-05,0.3205025833315245,0.3207261443759313,-0.0002235610444067948,0.0,True,True,True,0.0
21003,0.7,C6,0.00039299182502444924,0.18841488015905128,0.18979706222413467,-0.0013821820650833927,0.0,True,True,True,5.551115123125783e-17
21003,0.7,C7,0.0009165313475827955,0.39306062043681766,0.3978554839536777,-0.004794863516860037,0.0,True,True,True,5.551115123125783e-17
21003,0.8,C1,7.45072642466493e-05,0.3581107645462284,0.35826196806740024,-0.00015120352117181657,0.0,True,True,True,5.551115123125783e-17
21003,0.8,C2,0.0002869843530435606,0.39298829470183577,0.3931708596862976,-0.00018256498446184155,0.0,True,True,True,5.551115123125783e-17
21003,0.8,C3,0.00045166035438629347,0.37871486373023727,0.38431029622442126,-0.005595432494183983,0.0,True,True,True,0.0
21003,0.8,C4,0.0004483018666131458,0.38928136131840096,0.389715891768332,-0.0004345304499310254,0.0,True,True,True,3.700743415417188e-17
21003,0.8,C5,1.018481769907866e-05,0.3205025833315245,0.3207261443759313,-0.0002235610444067948,0.0,True,True,True,0.0
21003,0.8,C6,0.0002649150138020572,0.18833378093516226,0.18979706222413467,-0.0014632812889724123,0.0,True,True,True,5.551115123125783e-17
21003,0.8,C7,0.0008237202535464991,0.3933941195964507,0.3978554839536777,-0.004461364357226993,0.0,True,True,True,5.551115123125783e-17
21003,0.9,C1,3.8493412418477365e-05,0.3581046358550739,0.35826196806740024,-0.0001573322123263332,0.0,True,True,True,5.551115123125783e-17
21003,0.9,C2,0.0001480687264250354,0.39299263862725714,0.3931708596862976,-0.00017822105904047314,0.0,True,True,True,5.551115123125783e-17
21003,0.9,C3,0.00024085999253320537,0.37871486373023727,0.38431029622442126,-0.005595432494183983,0.0,True,True,True,0.0
21003,0.9,C4,0.00023031654364711232,0.38925722905001175,0.389715891768332,-0.0004586627183202352,0.0,True,True,True,3.700743415417188e-17
21003,0.9,C5,5.1007588006630066e-06,0.3205025833315245,0.3207261443759313,-0.0002235610444067948,0.0,True,True,True,0.0
21003,0.9,C6,0.00013683820257966514,0.1882526817112732,0.18979706222413467,-0.0015443805128614596,0.0,True,True,True,5.551115123125783e-17
21003,0.9,C7,0.000546423483113945,0.39372761875608375,0.3978554839536777,-0.0041278651975939495,0.0,True,True,True,5.551115123125783e-17
21003,1.0,C1,2.4795605903053964e-06,0.35809850716391944,0.35826196806740024,-0.00016346090348079434,0.0,True,True,True,5.551115123125783e-17
21003,1.0,C2,9.153099806510049e-06,0.3929969825526784,0.3931708596862976,-0.00017387713361921575,0.0,True,True,True,5.551115123125783e-17
21003,1.0,C3,3.0059630680117053e-05,0.37871486373023727,0.38431029622442126,-0.005595432494183983,0.0,True,True,True,0.0
21003,1.0,C4,1.2331220681078625e-05,0.38923309678162255,0.389715891768332,-0.000482794986709445,0.0,True,True,True,3.700743415417188e-17
21003,1.0,C5,1.669990224734714e-08,0.3205025833315245,0.3207261443759313,-0.0002235610444067948,0.0,True,True,True,0.0
21003,1.0,C6,8.761391357273082e-06,0.1881715824873842,0.18979706222413467,-0.0016254797367504792,0.0,True,True,True,5.551115123125783e-17
21003,1.0,C7,6.077454192880139e-05,0.3940611179157168,0.3978554839536777,-0.0037943660379609057,0.0,True,True,True,5.551115123125783e-17
21004,0.0,C1,3.587143070389461e-05,0.24506110569554804,0.24509089348340868,-2.978778786064118e-05,0.0,True,True,True,5.551115123125783e-17
21004,0.0,C2,0.000621115835019,0.302457848904607,0.30448641988653324,-0.00202857098192627,0.0,True,True,True,3.700743415417188e-17
21004,0.0,C3,6.472927815984693e-05,0.3299228310465195,0.33183911905919966,-0.0019162880126801785,0.0,True,True,True,0.0
21004,0.0,C4,0.0005496973117292126,0.34880825232684004,0.35124962192204934,-0.0024413695952092973,0.0,True,True,True,7.401486830834377e-17
21004,0.0,C5,4.782272074706973e-05,0.38361859156627653,0.38363268135329387,-1.4089787017335098e-05,0.0,True,True,True,0.0
21004,0.0,C6,4.8570193444490065e-05,0.17264980367331415,0.17530075640922632,-0.0026509527359121765,0.0,True,True,True,3.700743415417188e-17
21004,0.0,C7,9.713259949466632e-05,0.35804720574295734,0.36042458988559917,-0.002377384142641825,0.0,True,True,True,5.551115123125783e-17
21004,0.1,C1,3.6588555459751094e-05,0.24506408411230016,0.24509089348340868,-2.680937110852155e-05,0.0,True,True,True,5.551115123125783e-17
21004,0.1,C2,0.0006087543238772865,0.3022563432953347,0.30448641988653324,-0.00223007659119856,0.0,True,True,True,3.700743415417188e-17
21004,0.1,C3,6.149638470009907e-05,0.3300180921429261,0.33183911905919966,-0.0018210269162735604,0.0,True,True,True,0.0
21004,0.1,C4,0.0005169137828053563,0.3490506924061002,0.35124962192204934,-0.002198929515949133,0.0,True,True,True,7.401486830834377e-17
21004,0.1,C5,4.3044402440321895e-05,0.3836200004932303,0.38363268135329387,-1.268086006356306e-05,0.0,True,True,True,0.0
21004,0.1,C6,4.759950699991569e-05,0.17270202095734388,0.17530075640922632,-0.002598735451882439,0.0,True,True,True,3.700743415417188e-17
21004,0.1,C7,9.519262022871232e-05,0.35781103546680587,0.36042458988559917,-0.0026135544187932958,0.0,True,True,True,5.551115123125783e-17
21004,0.2,C1,3.730568021560757e-05,0.2450670625290522,0.24509089348340868,-2.383095435648519e-05,0.0,True,True,True,5.551115123125783e-17
21004,0.2,C2,0.000596392812735573,0.3020548376860624,0.30448641988653324,-0.00243158220047085,0.0,True,True,True,3.700743415417188e-17
21004,0.2,C3,5.826349124035121e-05,0.3301133532393328,0.33183911905919966,-0.0017257658198668868,0.0,True,True,True,0.0
21004,0.2,C4,0.0004841302538814999,0.3492931324853603,0.35124962192204934,-0.001956489436689024,0.0,True,True,True,7.401486830834377e-17
21004,0.2,C5,3.826608413357406e-05,0.383621409420184,0.38363268135329387,-1.1271933109846533e-05,0.0,True,True,True,0.0
21004,0.2,C6,4.662882055534133e-05,0.17275423824137362,0.17530075640922632,-0.0025465181678527016,0.0,True,True,True,3.700743415417188e-17
21004,0.2,C7,9.325264096275834e-05,0.35757486519065446,0.36042458988559917,-0.002849724694944711,0.0,True,True,True,5.551115123125783e-17
21004,0.3,C1,3.5194612158136345e-05,0.2450700409458043,0.24509089348340868,-2.0852537604365562e-05,0.0,True,True,True,5.551115123125783e-17
21004,0.3,C2,0.0005840313015938595,0.3018533320767901,0.30448641988653324,-0.00263308780974314,0.0,True,True,True,3.700743415417188e-17
21004,0.3,C3,5.5030597780603345e-05,0.33020861433573945,0.33183911905919966,-0.0016305047234602132,0.0,True,True,True,0.0
21004,0.3,C4,0.00045134672495764365,0.34953557256462053,0.35124962192204934,-0.001714049357428804,0.0,True,True,True,7.401486830834377e-17
21004,0.3,C5,3.348776582682622e-05,0.38362281834713785,0.38363268135329387,-9.863006156018983e-06,0.0,True,True,True,0.0
21004,0.3,C6,4.534506659075027e-05,0.17280645552540336,0.17530075640922632,-0.002494300883822964,0.0,True,True,True,3.700743415417188e-17
21004,0.3,C7,9.131266169680435e-05,0.357338694914503,0.36042458988559917,-0.0030858949710961814,0.0,True,True,True,5.551115123125783e-17
21004,0.4,C1,3.016985196156931e-05,0.2450730193625564,0.24509089348340868,-1.787412085227369e-05,0.0,True,True,True,5.551115123125783e-17
21004,0.4,C2,0.000571669790452146,0.3016518264675178,0.30448641988653324,-0.00283459341901543,0.0,True,True,True,3.700743415417188e-17
21004,0.4,C3,5.179770432085549e-05,0.3303038754321461,0.33183911905919966,-0.0015352436270535397,0.0,True,True,True,0.0
21004,0.4,C4,0.00041856319603378734,0.3497780126438807,0.35124962192204934,-0.0014716092781686396,0.0,True,True,True,7.401486830834377e-17
21004,0.4,C5,2.870944752007839e-05,0.3836242272740916,0.38363268135329387,-8.454079202246945e-06,0.0,True,True,True,0.0
21004,0.4,C6,3.8874032327102225e-05,0.17285867280943312,0.17530075640922632,-0.002442083599793199,0.0,True,True,True,3.700743415417188e-17
21004,0.4,C7,8.937268243085037e-05,0.35710252463835157,0.36042458988559917,-0.0033220652472475964,0.0,True,True,True,5.551115123125783e-17
21004,0.5,C1,2.5145091765002275e-05,0.24507599777930847,0.24509089348340868,-1.4895704100209572e-05,0.0,True,True,True,5.551115123125783e-17
21004,0.5,C2,0.0005593082793104325,0.3014503208582455,0.30448641988653324,-0.00303609902828772,0.0,True,True,True,3.700743415417188e-17
21004,0.5,C3,4.8564810861107626e-05,0.33039913652855274,0.33183911905919966,-0.0014399825306469216,0.0,True,True,True,0.0
21004,0.5,C4,0.00038577966710993104,0.35002045272314086,0.35124962192204934,-0.0012291691989084752,0.0,True,True,True,7.401486830834377e-17
21004,0.5,C5,2.393112921333055e-05,0.38362563620104534,0.38363268135329387,-7.0451522485304174e-06,0.0,True,True,True,0.0
21004,0.5,C6,3.240299806345418e-05,0.17291089009346286,0.17530075640922632,-0.0023898663157634614,0.0,True,True,True,3.700743415417188e-17
21004,0.5,C7,8.743270316489639e-05,0.35686635436220016,0.36042458988559917,-0.0035582355233990115,0.0,True,True,True,5.551115123125783e-17
21004,0.6,C1,2.012033156843525e-05,0.2450789761960606,0.24509089348340868,-1.1917287348089944e-05,0.0,True,True,True,5.551115123125783e-17
21004,0.6,C2,0.000546946768168719,0.3012488152489733,0.30448641988653324,-0.0032376046375599543,0.0,True,True,True,3.700743415417188e-17
21004,0.6,C3,4.533191740135976e-05,0.33049439762495936,0.33183911905919966,-0.0013447214342403035,0.0,True,True,True,0.0
21004,0.6,C4,0.0003529961381860747,0.35026289280240097,0.35124962192204934,-0.0009867291196483663,0.0,True,True,True,7.401486830834377e-17
21004,0.6,C5,1.915281090658272e-05,0.3836270451279991,0.38363268135329387,-5.636225294758379e-06,0.0,True,True,True,0.0
21004,0.6,C6,2.5931963799806145e-05,0.1729631073774926,0.17530075640922632,-0.002337649031733724,0.0,True,True,True,3.700743415417188e-17
21004,0.6,C7,8.549272389894239e-05,0.3566301840860487,0.36042458988559917,-0.003794405799550482,0.0,True,True,True,5.551115123125783e-17
21004,0.7,C1,1.5095571371868212e-05,0.24508195461281268,0.24509089348340868,-8.938870595998072e-06,0.0,True,True,True,5.551115123125783e-17
21004,0.7,C2,0.00045223272454765045,0.301047309639701,0.30448641988653324,-0.0034391102468322443,0.0,True,True,True,3.700743415417188e-17
21004,0.7,C3,4.20990239416119e-05,0.3305896587213661,0.33183911905919966,-0.0012494603378335745,0.0,True,True,True,0.0
21004,0.7,C4,0.00032021260926221837,0.35050533288166114,0.35124962192204934,-0.0007442890403882019,0.0,True,True,True,7.401486830834377e-17
21004,0.7,C5,1.4374492599834882e-05,0.38362845405495294,0.38363268135329387,-4.2272983409308296e-06,0.0,True,True,True,0.0
21004,0.7,C6,1.9460929536158105e-05,0.17301532466152234,0.17530075640922632,-0.0022854317477039865,0.0,True,True,True,3.700743415417188e-17
21004,0.7,C7,8.355274463298841e-05,0.35639401380989727,0.36042458988559917,-0.004030576075701897,0.0,True,True,True,5.551115123125783e-17
21004,0.8,C1,1.0070811175301175e-05,0.24508493302956474,0.24509089348340868,-5.960453843933955e-06,0.0,True,True,True,5.551115123125783e-17
21004,0.8,C2,0.00030392028409967977,0.3008458040304287,0.30448641988653324,-0.0036406158561045343,0.0,True,True,True,3.700743415417188e-17
21004,0.8,C3,3.886613048186404e-05,0.3306849198177727,0.33183911905919966,-0.0011541992414269564,0.0,True,True,True,0.0
21004,0.8,C4,0.00024839619226330555,0.35074777296092136,0.35124962192204934,-0.0005018489611279819,0.0,True,True,True,7.401486830834377e-17
21004,0.8,C5,9.596174293087044e-06,0.3836298629819067,0.38363268135329387,-2.818371387158791e-06,0.0,True,True,True,0.0
21004,0.8,C6,1.2989895272510058e-05,0.17306754194555207,0.17530075640922632,-0.002233214463674249,0.0,True,True,True,3.700743415417188e-17
21004,0.8,C7,8.161276536703442e-05,0.3561578435337458,0.36042458988559917,-0.004266746351853368,0.0,True,True,True,5.551115123125783e-17
21004,0.9,C1,5.046050978734146e-06,0.24508791144631684,0.24509089348340868,-2.9820370918420824e-06,0.0,True,True,True,5.551115123125783e-17
21004,0.9,C2,0.00015560784365170922,0.3006442984211564,0.30448641988653324,-0.0038421214653768243,0.0,True,True,True,3.700743415417188e-17
21004,0.9,C3,2.098422717477947e-05,0.3307801809141794,0.33183911905919966,-0.0010589381450202828,0.0,True,True,True,0.0
21004,0.9,C4,0.00012784423089946172,0.3509902130401815,0.35124962192204934,-0.0002594088818678175,0.0,True,True,True,7.401486830834377e-17
21004,0.9,C5,4.817855986339206e-06,0.3836312719088604,0.38363268135329387,-1.409444433442264e-06,0.0,True,True,True,0.0
21004,0.9,C6,6.518861008862017e-06,0.1731197592295818,0.17530075640922632,-0.0021809971796445116,0.0,True,True,True,3.700743415417188e-17
21004,0.9,C7,5.020165748819839e-05,0.3559216732575944,0.36042458988559917,-0.004502916628004783,0.0,True,True,True,5.551115123125783e-17
21004,1.0,C1,2.129078216711061e-08,0.2450908898630689,0.24509089348340868,-3.6203397779654978e-09,0.0,True,True,True,5.551115123125783e-17
21004,1.0,C2,7.295403203738691e-06,0.30044279281188413,0.30448641988653324,-0.004043627074649114,0.0,True,True,True,3.700743415417188e-17
21004,1.0,C3,2.292209026718153e-07,0.330875442010586,0.33183911905919966,-0.0009636770486136648,0.0,True,True,True,0.0
21004,1.0,C4,7.292269535617798e-06,0.3512326531194417,0.35124962192204934,-1.69688026076531e-05,0.0,True,True,True,7.401486830834377e-17
21004,1.0,C5,3.9537679591373304e-08,0.3836326808358142,0.38363268135329387,-5.174796702256401e-10,0.0,True,True,True,0.0
21004,1.0,C6,4.782674521397707e-08,0.17317197651361158,0.17530075640922632,-0.0021287798956147463,0.0,True,True,True,3.700743415417188e-17
21004,1.0,C7,6.822328161236698e-07,0.3556855029814429,0.36042458988559917,-0.004739086904156253,0.0,True,True,True,5.551115123125783e-17
21005,0.0,C1,5.571306363787342e-05,0.3129891090293029,0.3131268146113491,-0.0001377055820462325,0.0,True,True,True,3.700743415417188e-17
21005,0.0,C2,0.0013513090899853154,0.35999666818872295,0.3602629881534234,-0.0002663199647004455,0.0,True,True,True,7.401486830834377e-17
21005,0.0,C3,0.00029553519205615595,0.35733292039493403,0.3575339674678087,-0.0002010470728746605,0.0,True,True,True,0.0
21005,0.0,C4,0.0008589772158948364,0.2848428542508925,0.2850467629129199,-0.00020390866202740776,0.0,True,True,True,5.551115123125783e-17
21005,0.0,C5,0.00011387658982433748,0.38325535770363606,0.383413386414441,-0.00015802871080494718,0.0,True,True,True,0.0
21005,0.0,C6,0.00010709858327978451,0.1669323331301127,0.16710383318032862,-0.00017150005021593362,0.0,True,True,True,3.700743415417188e-17
21005,0.0,C7,0.00041887128527376866,0.32895631622340693,0.32911414018922547,-0.00015782396581853764,0.0,True,True,True,5.551115123125783e-17
21005,0.1,C1,5.01461408684371e-05,0.3130028735315498,0.3131268146113491,-0.00012394107979929458,0.0,True,True,True,3.700743415417188e-17
21005,0.1,C2,0.001271295518280437,0.35999134572690383,0.3602629881534234,-0.0002716424265195583,0.0,True,True,True,7.401486830834377e-17
21005,0.1,C3,0.0002661291416478982,0.3573530137970228,0.3575339674678087,-0.00018095367078591051,0.0,True,True,True,0.0
21005,0.1,C4,0.0009437757804561074,0.28483062848315427,0.2850467629129199,-0.00021613442976564645,0.0,True,True,True,5.551115123125783e-17
21005,0.1,C5,0.00011387658982433748,0.383271154061362,0.383413386414441,-0.00014223235307903037,0.0,True,True,True,0.0
21005,0.1,C6,0.00010495953069123363,0.16692205368781518,0.16710383318032862,-0.00018177949251343972,0.0,True,True,True,3.700743415417188e-17
21005,0.1,C7,0.00041052831116326666,0.32894054139514295,0.32911414018922547,-0.000173598794082519,0.0,True,True,True,5.551115123125783e-17
21005,0.2,C1,4.457921809900078e-05,0.3130166380337968,0.3131268146113491,-0.00011017657755230115,0.0,True,True,True,3.700743415417188e-17
21005,0.2,C2,0.001191281946575559,0.3599860232650847,0.3602629881534234,-0.00027696488833867106,0.0,True,True,True,7.401486830834377e-17
21005,0.2,C3,0.00023672309123964048,0.35737310719911153,0.3575339674678087,-0.00016086026869716052,0.0,True,True,True,0.0
21005,0.2,C4,0.0010285743450173784,0.2848184027154161,0.2850467629129199,-0.00022836019750382963,0.0,True,True,True,5.551115123125783e-17
21005,0.2,C5,0.00011387658982433748,0.38328695041908784,0.383413386414441,-0.00012643599535316907,0.0,True,True,True,0.0
21005,0.2,C6,0.00010282047810268274,0.16691177424551767,0.16710383318032862,-0.00019205893481094582,0.0,True,True,True,3.700743415417188e-17
21005,0.2,C7,0.0004021853370527647,0.3289247665668789,0.32911414018922547,-0.00018937362234655586,0.0,True,True,True,5.551115123125783e-17
21005,0.3,C1,3.901229532956446e-05,0.31303040253604375,0.3131268146113491,-9.641207530536322e-05,0.0,True,True,True,3.700743415417188e-17
21005,0.3,C2,0.0011112683748706808,0.3599807008032656,0.3602629881534234,-0.00028228735015778383,0.0,True,True,True,7.401486830834377e-17
21005,0.3,C3,0.00020731704083138276,0.3573932006012002,0.3575339674678087,-0.00014076686660846605,0.0,True,True,True,0.0
21005,0.3,C4,0.0011133729095786494,0.28480617694767785,0.2850467629129199,-0.00024058596524206832,0.0,True,True,True,5.551115123125783e-17
21005,0.3,C5,0.00011387658982433748,0.38330274677681375,0.383413386414441,-0.00011063963762725226,0.0,True,True,True,0.0
21005,0.3,C6,0.00010068142551413184,0.1669014948032202,0.16710383318032862,-0.00020233837710842417,0.0,True,True,True,3.700743415417188e-17
21005,0.3,C7,0.0003938423629422627,0.3289089917386149,0.32911414018922547,-0.00020514845061059273,0.0,True,True,True,5.551115123125783e-17
21005,0.4,C1,3.344537256012814e-05,0.31304416703829074,0.3131268146113491,-8.264757305836978e-05,0.0,True,True,True,3.700743415417188e-17
21005,0.4,C2,0.0010312548031658024,0.3599753783414465,0.3602629881534234,-0.0002876098119768966,0.0,True,True,True,7.401486830834377e-17
21005,0.4,C3,0.000177910990423125,0.357413294003289,0.3575339674678087,-0.00012067346451971606,0.0,True,True,True,0.0
21005,0.4,C4,0.0010530068125731108,0.28479395117993966,0.2850467629129199,-0.0002528117329802515,0.0,True,True,True,5.551115123125783e-17
21005,0.4,C5,0.00011387658982433748,0.38331854313453967,0.383413386414441,-9.484327990133545e-05,0.0,True,True,True,0.0
21005,0.4,C6,9.854237292558095e-05,0.16689121536092266,0.16710383318032862,-0.00021261781940595803,0.0,True,True,True,3.700743415417188e-17
21005,0.4,C7,0.0003687338397453721,0.3288932169103509,0.32911414018922547,-0.00022092327887457408,0.0,True,True,True,5.551115123125783e-17
21005,0.5,C1,2.787844979069182e-05,0.3130579315405377,0.3131268146113491,-6.888307081143186e-05,0.0,True,True,True,3.700743415417188e-17
21005,0.5,C2,0.0009512412314609242,0.3599700558796274,0.3602629881534234,-0.0002929322737960094,0.0,True,True,True,7.401486830834377e-17
21005,0.5,C3,0.00014850494001486728,0.3574333874053778,0.3575339674678087,-0.00010058006243091056,0.0,True,True,True,0.0
21005,0.5,C4,0.0008812169051410013,0.2847817254122015,0.2850467629129199,-0.0002650375007184347,0.0,True,True,True,5.551115123125783e-17
21005,0.5,C5,0.00011387658982433748,0.38333433949226553,0.383413386414441,-7.904692217547415e-05,0.0,True,True,True,0.0
21005,0.5,C6,8.702027898817676e-05,0.16688093591862516,0.16710383318032862,-0.00022289726170346413,0.0,True,True,True,3.700743415417188e-17
21005,0.5,C7,0.0003397805891881715,0.3288774420820869,0.32911414018922547,-0.00023669810713855544,0.0,True,True,True,5.551115123125783e-17
21005,0.6,C1,2.23115270212555e-05,0.3130716960427847,0.3131268146113491,-5.511856856443842e-05,0.0,True,True,True,3.700743415417188e-17
21005,0.6,C2,0.000871227659756046,0.35996473341780827,0.3602629881534234,-0.00029825473561512217,0.0,True,True,True,7.401486830834377e-17
21005,0.6,C3,0.00011909888960660955,0.35745348080746653,0.3575339674678087,-8.048666034216057e-05,0.0,True,True,True,0.0
21005,0.6,C4,0.0007094269977088917,0.28476949964446324,0.2850467629129199,-0.0002772632684566734,0.0,True,True,True,5.551115123125783e-17
21005,0.6,C5,0.00011387658982433748,0.38335013584999145,0.383413386414441,-6.325056444955734e-05,0.0,True,True,True,0.0
21005,0.6,C6,6.966359509509148e-05,0.16687065647632768,0.16710383318032862,-0.00023317670400094248,0.0,True,True,True,3.700743415417188e-17
21005,0.6,C7,0.00031082733863097077,0.3288616672538229,0.32911414018922547,-0.0002524729354025923,0.0,True,True,True,5.551115123125783e-17
21005,0.7,C1,1.6744604251819178e-05,0.31308546054503156,0.3131268146113491,-4.1354066317556004e-05,0.0,True,True,True,3.700743415417188e-17
21005,0.7,C2,0.0007912140880511679,0.35995941095598916,0.3602629881534234,-0.00030357719743423495,0.0,True,True,True,7.401486830834377e-17
21005,0.7,C3,8.969283919835181e-05,0.3574735742095553,0.3575339674678087,-6.0393258253410576e-05,0.0,True,True,True,0.0
21005,0.7,C4,0.0005376370902767821,0.28475727387672506,0.2850467629129199,-0.00028948903619485655,0.0,True,True,True,5.551115123125783e-17
21005,0.7,C5,0.00010359086671229818,0.38336593220771736,0.383413386414441,-4.7454206723640535e-05,0.0,True,True,True,0.0
21005,0.7,C6,5.23069112020062e-05,0.16686037703403017,0.16710383318032862,-0.00024345614629844858,0.0,True,True,True,3.700743415417188e-17
21005,0.7,C7,0.00028187408807377017,0.32884589242555884,0.32911414018922547,-0.00026824776366662917,0.0,True,True,True,5.551115123125783e-17
21005,0.8,C1,1.1177681482382857e-05,0.3130992250472786,0.3131268146113491,-2.7589564070507056e-05,0.0,True,True,True,3.700743415417188e-17
21005,0.8,C2,0.0007112005163462896,0.35995408849417004,0.3602629881534234,-0.0003088996592533477,0.0,True,True,True,7.401486830834377e-17
21005,0.8,C3,6.0286788790094045e-05,0.357493667611644,0.3575339674678087,-4.02998561647161e-05,0.0,True,True,True,0.0
21005,0.8,C4,0.00036584718284467233,0.2847450481089868,0.2850467629129199,-0.00030171480393309524,0.0,True,True,True,5.551115123125783e-17
21005,0.8,C5,6.917412028522969e-05,0.3833817285654432,0.383413386414441,-3.1657848997779237e-05,0.0,True,True,True,0.0
21005,0.8,C6,3.495022730892088e-05,0.16685009759173267,0.16710383318032862,-0.0002537355885959547,0.0,True,True,True,3.700743415417188e-17
21005,0.8,C7,0.00025292083751656945,0.32883011759729486,0.32911414018922547,-0.0002840225919306105,0.0,True,True,True,5.551115123125783e-17
21005,0.9,C1,5.610758712946535e-06,0.3131129895495255,0.3131268146113491,-1.382506182362464e-05,0.0,True,True,True,3.700743415417188e-17
21005,0.9,C2,0.0004918932074421611,0.35994876603235093,0.3602629881534234,-0.0003142221210724605,0.0,True,True,True,7.401486830834377e-17
21005,0.9,C3,3.0880738381836315e-05,0.3575137610137327,0.3575339674678087,-2.0206454075966107e-05,0.0,True,True,True,0.0
21005,0.9,C4,0.0001940572754125627,0.28473282234124864,0.2850467629129199,-0.0003139405716712784,0.0,True,True,True,5.551115123125783e-17
21005,0.9,C5,3.475737385816125e-05,0.38339752492316914,0.383413386414441,-1.5861491271862427e-05,0.0,True,True,True,0.0
21005,0.9,C6,1.7593543415835604e-05,0.16683981814943516,0.16710383318032862,-0.0002640150308934608,0.0,True,True,True,3.700743415417188e-17
21005,0.9,C7,0.00014035536741073028,0.3288143427690308,0.32911414018922547,-0.0002997974201946474,0.0,True,True,True,5.551115123125783e-17
21005,1.0,C1,4.38359435102181e-08,0.3131267540517724,0.3131268146113491,-6.055957668671397e-08,0.0,True,True,True,3.700743415417188e-17
21005,1.0,C2,5.778008040050379e-05,0.3599434435705318,0.3602629881534234,-0.0003195445828915733,0.0,True,True,True,7.401486830834377e-17
21005,1.0,C3,1.474687973578578e-06,0.3575338544158215,0.3575339674678087,-1.1305198721611731e-07,0.0,True,True,True,0.0
21005,1.0,C4,2.2267367980453138e-05,0.2847205965735104,0.2850467629129199,-0.0003261663394095171,0.0,True,True,True,5.551115123125783e-17
21005,1.0,C5,3.4062743109277594e-07,0.38341332128089506,0.383413386414441,-6.513354594561704e-08,0.0,True,True,True,0.0
21005,1.0,C6,2.368595227503263e-07,0.16682953870713768,0.16710383318032862,-0.00027429447319093914,0.0,True,True,True,3.700743415417188e-17
21005,1.0,C7,5.566010708328164e-06,0.32879856794076684,0.32911414018922547,-0.00031557224845862875,0.0,True,True,True,5.551115123125783e-17
