seed,kappa,criterion,active_alternatives,NS,LRV50,LRV_max,NSV_vector,pass_num_NS,pass_num_LRV,pass_num_NSV
21003,0.7,C4,6,0.006457030923595508,0.16209187230580274,0.4037940331294839,0.11530645475834563,True,True,True
21003,0.7,C5,5,0.006072559551584478,0.2093887489810265,0.4809703290175458,0.11670737435571439,True,True,True
21003,0.7,C6,6,0.010416979261793968,0.16046065846729127,0.3987759637182926,0.13084679540648958,True,True,True
21003,0.7,C7,6,0.009592530663379062,0.1641720464844294,0.40817947400874105,0.13381173936560012,True,True,True
21003,0.8,C1,6,0.010615201368899485,0.22783465322183022,0.5961714656060935,0.14626444898368812,True,True,True
21003,0.8,C2,6,0.007576948566957897,0.1934426807664542,0.5018067024634827,0.11314112262985665,True,True,True
21003,0.8,C3,5,0.006030230164411066,0.2214362831705602,0.4977520867443057,0.09628890959741158,True,True,True
21003,0.8,C4,6,0.008653709111275165,0.19189019454269643,0.497820823711538,0.13342058730172662,True,True,True
21003,0.8,C5,5,0.007957486994520813,0.26491968158129414,0.5947827900017706,0.1327896654644646,True,True,True
21003,0.8,C6,6,0.013485334199664023,0.18981076996146173,0.49011573004231723,0.14705028019449956,True,True,True
21003,0.8,C7,6,0.012557358152154752,0.19424074960894702,0.5019619121814871,0.15149577247719295,True,True,True
21003,0.9,C1,6,0.013235136419690319,0.26654842774746423,0.7568881733249684,0.16090695172099323,True,True,True
21003,0.9,C2,6,0.009397334929158285,0.2261877333192323,0.6310020546234459,0.1245931111064859,True,True,True
21003,0.9,C3,5,0.007346704915757951,0.26449581948391643,0.622308535628334,0.10505338050140497,True,True,True
21003,0.9,C4,6,0.011217047102671573,0.22436648896365574,0.6261777758485877,0.1514744987918281,True,True,True
21003,0.9,C5,5,0.010093205718850529,0.3132151198495711,0.755202235599387,0.14844090684605252,True,True,True
21003,0.9,C6,6,0.01686625403762021,0.2217335788475224,0.6129801970521708,0.16224941843220714,True,True,True
21003,0.9,C7,6,0.015885069552122433,0.22695951258506744,0.628182487764144,0.16830894133314958,True,True,True
21003,1.0,C1,6,0.01607210977018314,0.30931504839743607,1.1115919790654853,0.1745952774945017,True,True,True
21003,1.0,C2,6,0.011350524369317272,0.26225601084405675,0.8838415429255293,0.1353522669493824,True,True,True
21003,1.0,C3,5,0.00872206779475182,0.2964581681443188,0.8463557842386435,0.11317459103053332,True,True,True
21003,1.0,C4,6,0.014155414452677095,0.26013922289681024,0.8806292371185175,0.16929407302844032,True,True,True
21003,1.0,C5,5,0.012474365728568304,0.3512414365404122,1.202736821327478,0.1635916717804271,True,True,True
21003,1.0,C6,6,0.020517130018339436,0.25681076512889767,0.8403225925748526,0.1764048220247585,True,True,True
21003,1.0,C7,6,0.019547514803679666,0.26292845319352953,0.8568811473607728,0.18415902770335696,True,True,True
21004,0.0,C1,6,0.0,1.07181094099104e-16,2.6159832478042126e-16,2.2467160819728827e-10,False,False,False
21004,0.0,C2,6,0.0,9.446686715622941e-17,1.9847856673826088e-16,1.4698152062609056e-11,False,False,False
21004,0.0,C3,5,0.0,1.0559213169492251e-16,3.109020951889229e-16,6.192426985332237e-11,False,False,False
21004,0.0,C4,6,0.0,1.1553789694527423e-16,5.266367229347058e-16,1.399410768426136e-11,False,False,False
21004,0.0,C5,5,0.0,1.5349956617378143e-16,7.222425309945365e-16,7.731657477674791e-11,False,False,False
21004,0.0,C6,6,0.0,9.537584764147469e-17,1.4135192823251806e-16,1.3856835868898323e-10,False,False,False
21004,0.0,C7,6,0.0,1.559853472138027e-16,3.7095407283717784e-16,4.6289846710934405e-11,False,False,False
21004,0.1,C1,6,0.00016663107778824848,0.02412158563165261,0.05924689926238057,0.01984430323755356,True,True,True
