seed,rotation,criterion,rank_one_energy,lrv50,lrv_max,nsv_vector,nsv_sum,nsv_max,nsv_minmax
21003,2,C5,0.003531461576557704,0.142770039482864,0.27957377466687044,0.09038280274768973,0.045037753810402266,0.14826074795286115,0.14826074795286115
21003,2,C6,0.0070737329098533586,0.175972668161068,0.4687418947916906,0.1059735892701525,0.04759688092197061,0.25043457282452886,0.14963224124408026
21003,2,C7,0.0017885471829903743,0.19974859664189937,0.3698368771247979,0.061009393874471435,0.03260519625089868,0.09465281678553952,0.08322941503969664
21003,3,C1,0.004069985979226809,0.3310354878566822,0.7374245786229162,0.09414230253561288,0.0463653278923997,0.1310743644253634,0.16276085923248237
21003,3,C2,0.0020720948641705927,0.13813511262048797,0.40058813706387536,0.06371692403598851,0.029071237039780935,0.10817435438881154,0.13257008834751227
21003,3,C3,0.002327012629787184,0.17979847330406556,0.4392957997241568,0.06701210389108668,0.03364675497881334,0.10199057210267139,0.10199057210267139
21003,3,C4,0.0017615827048923505,0.09028387467299365,0.4687177408920971,0.058209831531966835,0.026895498086761657,0.10401949449852559,0.13737351248527557
21003,3,C5,0.003218655260802006,0.12911346261125492,0.2567554595736073,0.08113998849142003,0.040237192780806307,0.14025154151950744,0.14025154151950744
21003,3,C6,0.0070324888866967195,0.22882603230325282,0.5901497261904768,0.11019818238874242,0.047596880922369716,0.2337794044145602,0.3681449066058126
21003,3,C7,0.0023433806117573175,0.10709177200748977,0.28252144964277076,0.0664544947823643,0.03260519625037949,0.10459343071244827,0.12298175832097541
21003,4,C1,0.0037740203512580672,0.4775060561789446,1.2331947803825474,0.09540871908480066,0.046365327893261574,0.13306596245829233,0.16517037036680177
21003,4,C2,0.0020202819689945084,0.10323563747220549,0.1991710730550706,0.0632205094093209,0.029071237039833765,0.10132157245675151,0.11106576878791118
21003,4,C3,0.0020794650927695724,0.14588976995052544,0.3476538305258912,0.06533540210106972,0.03571683742069727,0.10414335281564444,0.10414335281564444
21003,4,C4,0.0018805654019886653,0.146428529582236,0.34794569387487634,0.05850107043262429,0.02689549808642722,0.10574032383779504,0.15332740465893607
21003,4,C5,0.0021598856518432186,0.13596362913671825,0.38252900141599416,0.06581783640757495,0.032428665755542575,0.10782776896919309,0.10782776896919309
21003,4,C6,0.006532387106521043,0.21860981319440517,0.45146006060986155,0.10939406769859106,0.04759688092263054,0.21189495153674115,0.34080602010492667
21003,4,C7,0.002299551659479482,0.10779864345373648,0.2599303314597134,0.06643657566982318,0.03260519625047879,0.10369047922972703,0.12189958137134915
21003,5,C1,0.002711222335058938,0.3046564518637141,0.8577048602011581,0.08594107932135257,0.046365327894227606,0.1196968777300529,0.11727247572338115
21003,5,C2,0.0021478878328424766,0.10535432317131786,0.17600858052408344,0.0643009981301355,0.029071237039683288,0.11578108447662373,0.1384693026548279
21003,5,C3,0.0029361604414354092,0.13051709033537032,0.26046163808200024,0.07277036548583811,0.036557235573045764,0.1304389852931243,0.1304389852931243
21003,5,C4,0.0018622333729917395,0.10775490326996426,0.2967497965907268,0.058953869888746034,0.026895498086581714,0.10436726428106038,0.1260868935070474
21003,5,C5,0.0022561851302644875,0.1322035041113154,0.5169951954007458,0.07258127280324526,0.03646346453081113,0.1174295601401598,0.1174295601401598
21003,5,C6,0.006251340735297095,0.14275532774587926,0.339213463513367,0.10830966910040822,0.04759688092273262,0.2076278759329807,0.3025205553129169
21003,5,C7,0.002147778613805218,0.15433107885419842,0.3738878832650518,0.06132195590146305,0.0326051962499637,0.0947396717501164,0.08642316109464297
21004,0,C1,0.0050688735903655635,0.13599399912952992,0.2810795000075781,0.1108859400100451,0.04813605761346041,0.20472173074145014,0.28807734242673283
21004,0,C2,0.0027620619485304587,0.08673513291466496,0.2023529367557013,0.06971793317926188,0.03002814287794005,0.13811784189876547,0.2149469282747103
21004,0,C3,0.0030870099577282595,0.12056157130134623,0.2748932889859701,0.07104801556826591,0.036770381305872096,0.10544793728044881,0.10544793728044881
21004,0,C4,0.0030107979443804167,0.11496237620030032,0.2665008378412033,0.07401632447664973,0.032991576345985846,0.12222225598746128,0.16861013916360004
21004,0,C5,0.0022304761880844737,0.12476986397024561,0.7616128489941568,0.07286342563903397,0.0367964394789607,0.12590307864108266,0.12590307864108266
21004,0,C6,0.009377770371132299,0.19700498870031558,0.45391495483919675,0.12693953820367943,0.05716450806594468,0.2300072571047301,0.2748771081417941
21004,0,C7,0.003160792380028421,0.15617201645607534,0.354646997500894,0.07348111495623154,0.03356522479109724,0.12229315904456019,0.14178968898515898
21004,1,C1,0.005252091823666927,0.157830442189884,0.3809764517055817,0.10780613757739264,0.048136057611844,0.2613019525588667,0.3077214513910984
21004,1,C2,0.00271445129741521,0.10625867408331557,0.26755001353155555,0.06808476936278848,0.030028142877795507,0.13041447768533343,0.1598792381472659
21004,1,C3,0.0022528504641058378,0.18372286086085354,0.44417747075448766,0.061152945572377077,0.030522522423069576,0.0925324690302499,0.0925324690302499
